# Teff feh   alpha   logg   EBV       mbol         G2         BP2         RP2          G3         BP3         RP3          J           H           Ks
2500  +0.00  +0.00  -0.50  0.36      8.3876     12.1812     17.0942     10.7489     12.4053     17.0885     10.7475      6.5083      5.4863      5.0808
2500  -0.25  +0.10  -0.50  0.36      8.3876     11.9739     16.8677     10.5442     12.1874     16.8614     10.5407      6.4658      5.5158      5.1348
2500  -0.50  +0.20  -0.50  0.36      8.3876     11.7845     16.7086     10.3565     11.9881     16.7016     10.3512      6.4372      5.5477      5.1864
2500  -0.75  +0.30  -0.50  0.36      8.3876     11.6017     16.5791     10.1753     11.7938     16.5717     10.1675      6.4189      5.5823      5.2362
2500  -1.00  +0.40  -0.50  0.36      8.3876     11.4233     16.4632      9.9987     11.6019     16.4563      9.9881      6.4085      5.6190      5.2835
2500  -1.50  +0.40  -0.50  0.36      8.3876     10.9798     16.0831      9.5616     11.1173     16.0815      9.5414      6.4242      5.7236      5.3907
2600  +0.00  +0.00  -0.50  0.36      8.2173     11.9585     16.6235     10.5318     12.1674     16.6166     10.5278      6.3816      5.3189      4.9056
2700  +0.00  +0.00  -0.50  0.36      8.0534     11.7411     16.1717     10.3204     11.9370     16.1623     10.3145      6.2595      5.1659      4.7422
2800  +0.00  +0.00  -0.50  0.36      7.8954     11.5174     15.7351     10.1029     11.7015     15.7222     10.0954      6.1407      5.0275      4.5922
3300  +0.00  +0.00  -0.50  0.36      7.1819      9.5268     12.6761      8.1769      9.5920     12.6565      8.1473      5.5690      4.5593      4.1270
3300  +0.25  +0.00  -0.50  0.36      7.1819      9.5682     12.8038      8.2123      9.6399     12.7828      8.1837      5.5309      4.5721      4.1255
3300  +0.50  +0.00  -0.50  0.36      7.1819      9.5981     12.8820      8.2385      9.6758     12.8593      8.2111      5.4888      4.5858      4.1260
3300  +0.75  +0.00  -0.50  0.36      7.1819      9.6236     12.9218      8.2623      9.7067     12.8969      8.2361      5.4452      4.6008      4.1286
3300  -0.25  +0.10  -0.50  0.36      7.1819      9.5266     12.6580      8.1765      9.5917     12.6395      8.1470      5.5844      4.5410      4.1273
3300  -0.50  +0.20  -0.50  0.36      7.1819      9.5067     12.5941      8.1587      9.5699     12.5767      8.1290      5.5982      4.5263      4.1321
3400  +0.00  +0.00  -0.50  0.36      7.0522      9.0910     11.6484      7.7897      9.1319     11.6276      7.7590      5.4664      4.4982      4.0801
3400  +0.25  +0.00  -0.50  0.36      7.0522      9.1350     11.8494      7.8193      9.1821     11.8288      7.7886      5.4300      4.5144      4.0815
3400  +0.50  +0.00  -0.50  0.36      7.0522      9.1778     12.0287      7.8507      9.2312     12.0076      7.8204      5.3903      4.5313      4.0843
3400  +0.75  +0.00  -0.50  0.36      7.0522      9.2128     12.1633      7.8778      9.2723     12.1411      7.8482      5.3490      4.5492      4.0888
3400  +1.00  +0.00  -0.50  0.36      7.0522      9.2490     12.2728      7.9082      9.3147     12.2492      7.8796      5.3082      4.5683      4.0954
3400  -0.25  +0.10  -0.50  0.36      7.0522      9.0895     11.5993      7.7910      9.1298     11.5790      7.7606      5.4835      4.4770      4.0767
3400  -0.50  +0.20  -0.50  0.36      7.0522      9.0761     11.5209      7.7831      9.1150     11.5008      7.7529      5.4994      4.4589      4.0770
3400  -0.75  +0.30  -0.50  0.36      7.0522      9.0540     11.4236      7.7683      9.0907     11.4033      7.7383      5.5127      4.4442      4.0806
