# Teff feh   alpha   logg   EBV       mbol         G2         BP2         RP2          G3         BP3         RP3          J           H           Ks
2500  +0.00  +0.00  -0.50  0.66      8.3876     12.7905     18.2237     11.3503     13.0457     18.2223     11.3555      6.8613      5.7094      5.2241
2500  -0.25  +0.10  -0.50  0.66      8.3876     12.5867     18.0052     11.1485     12.8311     18.0036     11.1515      6.8193      5.7388      5.2780
2500  -0.50  +0.20  -0.50  0.66      8.3876     12.4005     17.8559     10.9635     12.6347     17.8541     10.9643      6.7910      5.7706      5.3296
2500  -0.75  +0.30  -0.50  0.66      8.3876     12.2213     17.7365     10.7852     12.4434     17.7348     10.7834      6.7730      5.8051      5.3793
2500  -1.00  +0.40  -0.50  0.66      8.3876     12.0470     17.6282     10.6121     12.2549     17.6273     10.6072      6.7627      5.8417      5.4266
2500  -1.50  +0.40  -0.50  0.66      8.3876     11.6163     17.2553     10.1861     11.7800     17.2598     10.1703      6.7787      5.9463      5.5338
2600  +0.00  +0.00  -0.50  0.66      8.2173     12.5736     17.7359     11.1376     12.8135     17.7325     11.1400      6.7349      5.5422      5.0493
2700  +0.00  +0.00  -0.50  0.66      8.0534     12.3618     17.2709     10.9303     12.5886     17.2643     10.9305      6.6129      5.3896      4.8862
2800  +0.00  +0.00  -0.50  0.66      7.8954     12.1436     16.8248     10.7167     12.3584     16.8140     10.7150      6.4943      5.2513      4.7366
3300  +0.00  +0.00  -0.50  0.66      7.1819     10.2092     13.7762      8.8327     10.2961     13.7564      8.8052      5.9233      4.7836      4.2728
3300  +0.25  +0.00  -0.50  0.66      7.1819     10.2464     13.9037      8.8652     10.3406     13.8824      8.8389      5.8852      4.7965      4.2712
3300  +0.50  +0.00  -0.50  0.66      7.1819     10.2733     13.9801      8.8891     10.3740     13.9570      8.8642      5.8431      4.8103      4.2717
3300  +0.75  +0.00  -0.50  0.66      7.1819     10.2966     14.0168      8.9110     10.4034     13.9913      8.8876      5.7994      4.8254      4.2742
3300  -0.25  +0.10  -0.50  0.66      7.1819     10.2092     13.7589      8.8323     10.2960     13.7403      8.8048      5.9388      4.7653      4.2730
3300  -0.50  +0.20  -0.50  0.66      7.1819     10.1909     13.6948      8.8154     10.2755     13.6775      8.7876      5.9527      4.7506      4.2778
3400  +0.00  +0.00  -0.50  0.66      7.0522      9.7993     12.7440      8.4612      9.8595     12.7225      8.4314      5.8209      4.7227      4.2258
3400  +0.25  +0.00  -0.50  0.66      7.0522      9.8358     12.9486      8.4864      9.9028     12.9274      8.4570      5.7844      4.7389      4.2272
3400  +0.50  +0.00  -0.50  0.66      7.0522      9.8722     13.1294      8.5138      9.9463     13.1075      8.4851      5.7447      4.7560      4.2300
3400  +0.75  +0.00  -0.50  0.66      7.0522      9.9023     13.2635      8.5378      9.9832     13.2404      8.5100      5.7034      4.7740      4.2345
3400  +1.00  +0.00  -0.50  0.66      7.0522      9.9345     13.3711      8.5654     10.0223     13.3467      8.5389      5.6626      4.7931      4.2411
3400  -0.25  +0.10  -0.50  0.66      7.0522      9.7994     12.6934      8.4632      9.8589     12.6726      8.4336      5.8381      4.7014      4.2224
3400  -0.50  +0.20  -0.50  0.66      7.0522      9.7888     12.6126      8.4567      9.8466     12.5921      8.4273      5.8540      4.6833      4.2228
3400  -0.75  +0.30  -0.50  0.66      7.0522      9.7702     12.5123      8.4439      9.8256     12.4917      8.4145      5.8673      4.6685      4.2264
3400  -1.00  +0.40  -0.50  0.66      7.0522      9.7444     12.3972      8.4252      9.7970     12.3761      8.3959      5.8776      4.6574      4.2327
3500  +0.00  +0.00  -0.50  0.66      6.9263      9.4410     11.8125      8.1558      9.4819     11.7866      8.1271      5.7214      4.6646      4.1820
3500  +0.25  +0.00  -0.50  0.66      6.9263      9.4690     12.0025      8.1669      9.5149     11.9784      8.1376      5.6879      4.6834      4.1852
3500  +0.50  +0.00  -0.50  0.66      6.9263      9.4989     12.2044      8.1814      9.5506     12.1814      8.1518      5.6512      4.7029      4.1896
3500  +0.75  +0.00  -0.50  0.66      6.9263      9.5311     12.4072      8.2001      9.5892     12.3849      8.1704      5.6127      4.7235      4.1959
3500  +1.00  +0.00  -0.50  0.66      6.9263      9.5611     12.5831      8.2197      9.6256     12.5607      8.1904      5.5743      4.7449      4.2039
3500  -0.25  +0.10  -0.50  0.66      6.9263      9.4448     11.7753      8.1624      9.4851     11.7495      8.1341      5.7391      4.6412      4.1765
3500  -0.50  +0.20  -0.50  0.66      6.9263      9.4441     11.7284      8.1661      9.4835     11.7024      8.1380      5.7556      4.6210      4.1743
3600  +0.00  +0.00  -0.50  0.66      6.8040      9.1437     11.1259      7.9121      9.1727     11.0954      7.8858      5.6226      4.6085      4.1401
3600  +0.25  +0.00  -0.50  0.66      6.8040      9.1580     11.2463      7.9103      9.1900     11.2177      7.8831      5.5933      4.6296      4.1449
3600  +0.50  +0.00  -0.50  0.66      6.8040      9.1765     11.3957      7.9112      9.2124     11.3689      7.8832      5.5605      4.6514      4.1508
3600  +0.75  +0.00  -0.50  0.66      6.8040      9.1980     11.5663      7.9152      9.2385     11.5411      7.8865      5.5256      4.6740      4.1582
3600  +1.00  +0.00  -0.50  0.66      6.8040      9.2223     11.7487      7.9232      9.2680     11.7247      7.8940      5.4902      4.6973      4.1673
3600  -0.25  +0.10  -0.50  0.66      6.8040      9.1502     11.1089      7.9210      9.1789     11.0783      7.8949      5.6397      4.5833      4.1330
3700  +0.00  +0.00  -0.50  0.66      6.6850      8.8907     10.6267      7.7051      8.9125     10.5930      7.6810      5.5232      4.5531      4.0991
3700  +0.25  +0.00  -0.50  0.66      6.6850      8.8967     10.6979      7.6982      8.9204     10.6657      7.6733      5.4989      4.5767      4.1055
3700  +0.50  +0.00  -0.50  0.66      6.6850      8.9065     10.7955      7.6919      8.9326     10.7650      7.6662      5.4707      4.6008      4.1128
3700  +0.75  +0.00  -0.50  0.66      6.6850      8.9185     10.9149      7.6864      8.9477     10.8860      7.6598      5.4399      4.6255      4.1214
3700  +1.00  +0.00  -0.50  0.66      6.6850      8.9317     11.0493      7.6819      8.9645     11.0219      7.6546      5.4083      4.6505      4.1317
3700  -0.25  +0.10  -0.50  0.66      6.6850      8.8989     10.6249      7.7144      8.9205     10.5910      7.6905      5.5390      4.5262      4.0909
3800  +0.00  +0.00  -0.50  0.66      6.5692      8.6665     10.2417      7.5180      8.6837     10.2061      7.4956      5.4225      4.4975      4.0584
3800  +0.25  +0.00  -0.50  0.66      6.5692      8.6702     10.2865      7.5118      8.6886     10.2520      7.4889      5.4040      4.5239      4.0662
3800  +0.50  +0.00  -0.50  0.66      6.5692      8.6739     10.3476      7.5026      8.6939     10.3144      7.4790      5.3807      4.5503      4.0749
3800  +0.75  +0.00  -0.50  0.66      6.5692      8.6792     10.4278      7.4924      8.7012     10.3960      7.4680      5.3545      4.5769      4.0847
3800  +1.00  +0.00  -0.50  0.66      6.5692      8.6852     10.5225      7.4816      8.7096     10.4919      7.4565      5.3272      4.6037      4.0961
3800  -0.25  +0.10  -0.50  0.66      6.5692      8.6805     10.2591      7.5303      8.6976     10.2234      7.5080      5.4379      4.4699      4.0496
3900  +0.00  +0.00  -0.50  0.66      6.4564      8.4728      9.9453      7.3515      8.4871      9.9089      7.3303      5.3245      4.4429      4.0181
3900  +0.25  +0.00  -0.50  0.66      6.4564      8.4628      9.9498      7.3377      8.4776      9.9140      7.3162      5.3079      4.4701      4.0267
3900  +0.50  +0.00  -0.50  0.66      6.4564      8.4657      9.9927      7.3302      8.4816      9.9579      7.3082      5.2903      4.4990      4.0366
3900  +0.75  +0.00  -0.50  0.66      6.4564      8.4696     10.0530      7.3203      8.4869     10.0192      7.2977      5.2692      4.5279      4.0477
3900  +1.00  +0.00  -0.50  0.66      6.4564      8.4700     10.1176      7.3061      8.4889     10.0848      7.2828      5.2462      4.5562      4.0599
3900  -0.25  +0.10  -0.50  0.66      6.4564      8.4836      9.9611      7.3603      8.4978      9.9246      7.3391      5.3376      4.4140      4.0090
4000  +0.00  +0.00  -0.50  0.66      6.3464      8.2932      9.6882      7.1943      8.3052      9.6516      7.1739      5.2283      4.3884      3.9781
4000  +0.25  +0.00  -0.50  0.66      6.3464      8.2824      9.6842      7.1816      8.2947      9.6479      7.1612      5.2150      4.4168      3.9872
4000  +0.50  +0.00  -0.50  0.66      6.3464      8.2708      9.6891      7.1656      8.2836      9.6532      7.1450      5.1988      4.4459      3.9976
