# Teff feh   alpha   logg   EBV       mbol         G2         BP2         RP2          G3         BP3         RP3          J           H           Ks
2500  +0.00  +0.00  -0.50  0.28      8.3876     12.2031     17.0499     10.7721     12.4264     17.0436     10.7707      6.5251      5.4969      5.0876
2500  -0.25  +0.10  -0.50  0.28      8.3876     11.9956     16.8214     10.5671     12.2082     16.8145     10.5638      6.4827      5.5265      5.1416
2500  -0.50  +0.20  -0.50  0.28      8.3876     11.8061     16.6600     10.3794     12.0087     16.6522     10.3741      6.4541      5.5583      5.1932
2500  -0.75  +0.30  -0.50  0.28      8.3876     11.6231     16.5281     10.1979     11.8142     16.5198     10.1903      6.4358      5.5929      5.2430
2500  -1.00  +0.40  -0.50  0.28      8.3876     11.4445     16.4107     10.0212     11.6221     16.4028     10.0108      6.4254      5.6296      5.2903
2500  -1.50  +0.40  -0.50  0.28      8.3876     11.0004     16.0308      9.5836     11.1369     16.0280      9.5635      6.4411      5.7342      5.3976
2600  +0.00  +0.00  -0.50  0.28      8.2173     11.9800     16.5842     10.5547     12.1880     16.5768     10.5508      6.3985      5.3295      4.9124
2700  +0.00  +0.00  -0.50  0.28      8.0534     11.7622     16.1363     10.3430     11.9571     16.1265     10.3373      6.2763      5.1766      4.7490
2800  +0.00  +0.00  -0.50  0.28      7.8954     11.5382     15.7026     10.1253     11.7212     15.6893     10.1179      6.1575      5.0381      4.5991
3300  +0.00  +0.00  -0.50  0.28      7.1819      9.5434     12.6438      8.1968      9.6076     12.6243      8.1673      5.5859      4.5700      4.1340
3300  +0.25  +0.00  -0.50  0.28      7.1819      9.5852     12.7714      8.2323      9.6559     12.7505      8.2039      5.5478      4.5828      4.1325
3300  +0.50  +0.00  -0.50  0.28      7.1819      9.6154     12.8499      8.2587      9.6919     12.8273      8.2315      5.5057      4.5965      4.1329
3300  +0.75  +0.00  -0.50  0.28      7.1819      9.6410     12.8905      8.2825      9.7229     12.8657      8.2566      5.4620      4.6115      4.1355
3300  -0.25  +0.10  -0.50  0.28      7.1819      9.5432     12.6254      8.1964      9.6073     12.6070      8.1670      5.6013      4.5517      4.1342
3300  -0.50  +0.20  -0.50  0.28      7.1819      9.5232     12.5615      8.1785      9.5853     12.5441      8.1490      5.6151      4.5370      4.1391
3400  +0.00  +0.00  -0.50  0.28      7.0522      9.1051     11.6177      7.8083      9.1450     11.5972      7.7779      5.4833      4.5089      4.0870
3400  +0.25  +0.00  -0.50  0.28      7.0522      9.1498     11.8178      7.8383      9.1959     11.7974      7.8079      5.4469      4.5251      4.0884
3400  +0.50  +0.00  -0.50  0.28      7.0522      9.1932     11.9967      7.8700      9.2456     11.9757      7.8399      5.4072      4.5420      4.0912
3400  +0.75  +0.00  -0.50  0.28      7.0522      9.2287     12.1313      7.8973      9.2871     12.1093      7.8679      5.3659      4.5599      4.0957
3400  +1.00  +0.00  -0.50  0.28      7.0522      9.2653     12.2411      7.9279      9.3298     12.2178      7.8995      5.3251      4.5790      4.1023
3400  -0.25  +0.10  -0.50  0.28      7.0522      9.1034     11.5689      7.8096      9.1427     11.5489      7.7794      5.5004      4.4877      4.0836
3400  -0.50  +0.20  -0.50  0.28      7.0522      9.0898     11.4912      7.8016      9.1276     11.4712      7.7716      5.5163      4.4696      4.0840
3400  -0.75  +0.30  -0.50  0.28      7.0522      9.0672     11.3946      7.7866      9.1029     11.3745      7.7569      5.5296      4.4549      4.0876
3400  -1.00  +0.40  -0.50  0.28      7.0522      9.0367     11.2840      7.7652      9.0700     11.2633      7.7358      5.5399      4.4437      4.0940
3500  +0.00  +0.00  -0.50  0.28      6.9263      8.7126     10.6956      7.4844      8.7355     10.6711      7.4563      5.3838      4.4508      4.0432
3500  +0.25  +0.00  -0.50  0.28      6.9263      8.7509     10.8795      7.5012      8.7782     10.8567      7.4721      5.3503      4.4695      4.0464
3500  +0.50  +0.00  -0.50  0.28      6.9263      8.7910     11.0762      7.5212      8.8233     11.0547      7.4914      5.3136      4.4889      4.0508
3500  +0.75  +0.00  -0.50  0.28      6.9263      8.8326     11.2754      7.5450      8.8706     11.2545      7.5148      5.2751      4.5094      4.0571
3500  +1.00  +0.00  -0.50  0.28      6.9263      8.8704     11.4497      7.5690      8.9141     11.4287      7.5388      5.2366      4.5307      4.0652
3500  -0.25  +0.10  -0.50  0.28      6.9263      8.7143     10.6605      7.4903      8.7368     10.6360      7.4625      5.4014      4.4274      4.0376
3500  -0.50  +0.20  -0.50  0.28      6.9263      8.7109     10.6163      7.4925      8.7327     10.5915      7.4652      5.4179      4.4072      4.0355
3600  +0.00  +0.00  -0.50  0.28      6.8040      8.3848     10.0147      7.2252      8.3978      9.9860      7.2004      5.2849      4.3946      4.0013
3600  +0.25  +0.00  -0.50  0.28      6.8040      8.4076     10.1306      7.2280      8.4232     10.1037      7.2021      5.2557      4.4157      4.0062
3600  +0.50  +0.00  -0.50  0.28      6.8040      8.4361     10.2755      7.2342      8.4549     10.2505      7.2070      5.2229      4.4374      4.0121
3600  +0.75  +0.00  -0.50  0.28      6.8040      8.4683     10.4420      7.2436      8.4908     10.4185      7.2154      5.1879      4.4599      4.0194
3600  +1.00  +0.00  -0.50  0.28      6.8040      8.5030     10.6209      7.2569      8.5300     10.5986      7.2279      5.1525      4.4831      4.0286
3600  -0.25  +0.10  -0.50  0.28      6.8040      8.3898      9.9992      7.2333      8.4026      9.9703      7.2088      5.3020      4.3693      3.9942
3700  +0.00  +0.00  -0.50  0.28      6.6850      8.1082      9.5172      7.0064      8.1157      9.4856      6.9845      5.1855      4.3391      3.9603
3700  +0.25  +0.00  -0.50  0.28      6.6850      8.1205      9.5854      7.0030      8.1294      9.5554      6.9801      5.1611      4.3627      3.9667
3700  +0.50  +0.00  -0.50  0.28      6.6850      8.1383      9.6801      7.0009      8.1491      9.6517      6.9769      5.1330      4.3867      3.9740
3700  +0.75  +0.00  -0.50  0.28      6.6850      8.1597      9.7967      7.0000      8.1729      9.7698      6.9749      5.1022      4.4113      3.9827
3700  +1.00  +0.00  -0.50  0.28      6.6850      8.1828      9.9285      7.0005      8.1988      9.9031      6.9743      5.0706      4.4362      3.9930
3700  -0.25  +0.10  -0.50  0.28      6.6850      8.1158      9.5164      7.0153      8.1231      9.4845      6.9936      5.2012      4.3122      3.9521
3800  +0.00  +0.00  -0.50  0.28      6.5692      7.8664      9.1313      6.8109      7.8705      9.0980      6.7911      5.0847      4.2834      3.9196
3800  +0.25  +0.00  -0.50  0.28      6.5692      7.8745      9.1744      6.8072      7.8795      9.1423      6.7867      5.0662      4.3097      3.9274
3800  +0.50  +0.00  -0.50  0.28      6.5692      7.8842      9.2339      6.8010      7.8903      9.2030      6.7797      5.0429      4.3361      3.9361
3800  +0.75  +0.00  -0.50  0.28      6.5692      7.8970      9.3127      6.7945      7.9046      9.2831      6.7722      5.0167      4.3627      3.9460
3800  +1.00  +0.00  -0.50  0.28      6.5692      7.9115      9.4059      6.7878      7.9209      9.3776      6.7644      4.9894      4.3894      3.9573
3800  -0.25  +0.10  -0.50  0.28      6.5692      7.8809      9.1492      6.8233      7.8849      9.1158      6.8036      5.1000      4.2558      3.9108
